Timestamp,Heading,SlaveID,Command,Tick,X,Y,Z
2025-04-28 17:26:11,0xAA,22,0x2,317888,129.000000000,-57.000000000,1216.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317889,65.000000000,-85.000000000,851.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317889,65.000000000,-85.000000000,851.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317889,17.000000000,-120.000000000,904.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317890,17.000000000,-192.000000000,1229.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317890,0.000000000,-192.000000000,1229.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317890,41.000000000,-172.000000000,1148.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317891,41.000000000,-172.000000000,1011.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317891,18.000000000,-199.000000000,1011.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317892,18.000000000,-163.000000000,1138.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317892,70.000000000,-163.000000000,1138.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317892,68.000000000,-148.000000000,938.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317893,68.000000000,-148.000000000,1163.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317893,8.000000000,-180.000000000,1163.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317894,8.000000000,-162.000000000,1111.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317894,-62.000000000,-162.000000000,1111.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317894,-40.000000000,-159.000000000,953.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317895,-40.000000000,-159.000000000,854.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317895,-78.000000000,-208.000000000,854.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317896,-178.000000000,-200.000000000,1580.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317896,-178.000000000,-200.000000000,1580.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317896,-115.000000000,-158.000000000,1037.000000000
